Date,Store,Department,Revenue,Quantity,day_of_week,is_weekend,is_holiday,day_of_month,is_month_start,is_month_end,Revenue_growth,cumulative_Revenue,Revenue_per_day_of_week,Revenue_lag_1,Revenue_lag_7,Revenue_7day_rolling,Profile,Size
2021-11-01,ABC,Beverages,254547.79901,917.0,0,0,0,1,1,0,,254547.79901,354874.90183043893,,,,1,1
2021-11-01,ABC,Grocery,437286.62402,2360.399,0,0,0,1,1,0,0.7178959147190309,691834.42303,354874.90183043893,254547.79901,,,1,1
2021-11-01,ABC,Household,247336.26601,1043.0,0,0,0,1,1,0,-0.4343841031856312,939170.68904,354874.90183043893,437286.62402,,,1,1
2021-11-01,XYZ,Beverages,187931.76902,779.0,0,0,0,1,1,0,-0.240177059144243,1127102.45806,354874.90183043893,247336.26601,,,2,2
2021-11-01,XYZ,Grocery,491450.723,2987.06,0,0,0,1,1,0,1.615048671987433,1618553.18106,354874.90183043893,187931.76902,,,2,2
2021-11-01,XYZ,Household,247156.009988,1124.0,0,0,0,1,1,0,-0.4970889279005089,1865709.191048,354874.90183043893,491450.723,,,2,2
2021-11-02,ABC,Beverages,277904.838,1140.0,1,0,0,2,0,0,0.124410602086888,2143614.029048,376486.0646607745,247156.009988,,306230.57557828573,1,1
2021-11-02,ABC,Grocery,582206.592985,3021.684,1,0,0,2,0,0,1.094985453203949,2725820.622033,376486.0646607745,277904.838,254547.79901,353038.9747175714,1,1
2021-11-02,ABC,Household,292020.462024,1195.0,1,0,0,2,0,0,-0.4984246734019316,3017841.084057,376486.0646607745,582206.592985,437286.62402,332286.665861,1,1
2021-11-02,XYZ,Beverages,251330.13,922.0,1,0,0,2,0,0,-0.1393406877791181,3269171.214057,376486.0646607745,292020.462024,247336.26601,332857.21785957145,2,2
2021-11-02,XYZ,Grocery,592195.489002,3623.716,1,0,0,2,0,0,1.356245504675464,3861366.703059,376486.0646607745,251330.13,187931.76902,390609.177857,2,2
2021-11-02,XYZ,Household,262403.349,1196.0,1,0,0,2,0,0,-0.5568974200694835,4123770.052059,376486.0646607745,592195.489002,491450.723,357888.1244284286,2,2
2021-11-03,ABC,Beverages,199145.59601,837.0,2,0,0,3,0,0,-0.2410706769981049,4322915.648069,375731.7458731569,262403.349,247156.009988,351029.4938601429,1,1
2021-11-03,ABC,Grocery,397946.965024,2155.128,2,0,0,3,0,0,0.9982714807512854,4720862.613093,375731.7458731569,199145.59601,277904.838,368178.3691492858,1,1
2021-11-03,ABC,Household,209100.513996,819.0,2,0,0,3,0,0,-0.4745518062101836,4929963.127089,375731.7458731569,397946.965024,582206.592985,314877.5007222857,1,1
2021-11-03,XYZ,Beverages,228560.219,841.0,2,0,0,3,0,0,0.0930638793378206,5158523.346089,375731.7458731569,209100.513996,292020.462024,305811.75171885715,2,2
2021-11-03,XYZ,Grocery,574684.181,3288.1,2,0,0,3,0,0,1.5143666011275565,5733207.527089,375731.7458731569,228560.219,251330.13,352005.187576,2,2
2021-11-03,XYZ,Household,249315.458,1108.0,2,0,0,3,0,0,-0.566169617604282,5982522.985088999,375731.7458731569,574684.181,592195.489002,303022.3260042857,2,2
2021-11-04,ABC,Beverages,255926.913,1256.0,3,0,1,4,0,0,0.0265184319216982,6238449.898088999,416594.60445696174,249315.458,262403.349,302097.1208614286,1,1
2021-11-04,ABC,Grocery,522916.128,2648.306,3,0,1,4,0,0,1.0432244576013,6761366.026089,416594.60445696174,255926.913,199145.59601,348350.0540028572,1,1
2021-11-04,ABC,Household,243260.745014,921.0,3,0,1,4,0,0,-0.5347996896856086,7004626.771102999,416594.60445696174,522916.128,397946.965024,326252.02257285715,1,1
2021-11-04,XYZ,Beverages,237710.29,914.0,3,0,1,4,0,0,-0.0228168955648003,7242337.061102999,416594.60445696174,243260.745014,209100.513996,330339.1334305714,2,2
2021-11-04,XYZ,Grocery,510482.668,3268.081,3,0,1,4,0,0,1.1474992437222635,7752819.729102999,416594.60445696174,237710.29,228560.219,370613.769002,2,2
2021-11-04,XYZ,Household,228511.923005,948.0,3,0,1,4,0,0,-0.5523610548811033,7981331.652107999,416594.60445696174,510482.668,574684.181,321160.58928842854,2,2
2021-11-05,ABC,Beverages,255695.365,991.0,4,0,0,5,0,0,0.1189585280169613,8237027.017107999,443157.94457545097,228511.923005,249315.458,322072.00457414286,1,1
2021-11-05,ABC,Grocery,479383.66397,2654.582,4,0,0,5,0,0,0.8748234406595521,8716410.681077998,443157.94457545097,255695.365,255926.913,353994.3975698572,1,1
2021-11-05,ABC,Household,265589.69202,986.0,4,0,0,5,0,0,-0.4459767572792786,8982000.373097999,443157.94457545097,479383.66397,522916.128,317233.47814414283,1,1
2021-11-05,XYZ,Beverages,217746.0,910.0,4,0,0,5,0,0,-0.1801413739219863,9199746.373098,443157.94457545097,265589.69202,243260.745014,313588.51457071427,2,2
2021-11-05,XYZ,Grocery,557072.729,3287.828,4,0,0,5,0,0,1.5583603326811977,9756819.102098,443157.94457545097,217746.0,237710.29,359211.72014214285,2,2
2021-11-05,XYZ,Household,222311.011,963.0,4,0,0,5,0,0,-0.6009300053171334,9979130.113098,443157.94457545097,557072.729,510482.668,318044.3405707143,2,2
2021-11-06,ABC,Beverages,241963.0,884.0,5,1,0,6,0,0,0.0883986308712347,10221093.113098,419304.4207309235,222311.011,228511.923005,319965.9229985714,1,1
2021-11-06,ABC,Grocery,548660.9,2614.006,5,1,0,6,0,0,1.267540491728074,10769754.013098,419304.4207309235,241963.0,255695.365,361818.14228428574,1,1
2021-11-06,ABC,Household,284326.0,1152.0,5,1,0,6,0,0,-0.4817819166629151,11054080.013098,419304.4207309235,548660.9,479383.66397,333952.7617171429,1,1
2021-11-06,XYZ,Beverages,262426.08,1086.0,5,1,0,6,0,0,-0.0770239795164704,11316506.093098,419304.4207309235,284326.0,265589.69202,333500.8171428572,2,2
2021-11-06,XYZ,Grocery,622856.562004,3625.864,5,1,0,6,0,0,1.3734552678758143,11939362.655102,419304.4207309235,262426.08,217746.0,391373.754572,2,2
2021-11-06,XYZ,Household,305140.577002,1315.0,5,1,0,6,0,0,-0.5100949470288467,12244503.232104,419304.4207309235,622856.562004,557072.729,355383.44714371435,2,2
2021-11-07,ABC,Beverages,218668.693,937.0,6,1,0,7,0,0,-0.2833837598774457,12463171.925104,430633.82457928616,305140.577002,222311.011,354863.11600085715,1,1
2021-11-07,ABC,Grocery,505512.74297,2646.82,6,1,0,7,0,0,1.3117746579753875,12968684.668074,430633.82457928616,218668.693,241963.0,392513.0792822857,1,1
2021-11-07,ABC,Household,233781.880016,998.0,6,1,0,7,0,0,-0.5375351397820768,13202466.54809,430633.82457928616,505512.74297,548660.9,347530.3621417143,1,1
2021-11-07,XYZ,Beverages,289993.0,1043.0,6,1,0,7,0,0,0.2404425868256039,13492459.54809,430633.82457928616,233781.880016,284326.0,348339.93357028574,2,2
2021-11-07,XYZ,Grocery,661655.00001,3608.962,6,1,0,7,0,0,1.28162403923543,14154114.5481,430633.82457928616,289993.0,262426.08,405372.6364288572,2,2
2021-11-07,XYZ,Household,283841.0,1252.0,6,1,0,7,0,0,-0.5710135947046269,14437955.5481,430633.82457928616,661655.00001,622856.562004,356941.8418568572,2,2
2021-11-08,ABC,Beverages,246984.682,974.0,0,0,0,8,0,0,-0.1298484644572137,14684940.2301,354874.90183043893,283841.0,305140.577002,348633.85685657145,1,1
2021-11-08,ABC,Grocery,438841.43801,2326.638,0,0,0,8,0,0,0.7767961739829679,15123781.66811,354874.90183043893,246984.682,218668.693,380087.1061437143,1,1
2021-11-08,ABC,Household,240294.89201,883.0,0,0,0,8,0,0,-0.4524334504515858,15364076.56012,354874.90183043893,438841.43801,505512.74297,342198.84172085713,1,1
2021-11-08,XYZ,Beverages,201386.081,677.0,0,0,0,8,0,0,-0.1619210907253941,15565462.64112,354874.90183043893,240294.89201,233781.880016,337570.87043285713,2,2
2021-11-08,XYZ,Grocery,498037.791,2879.414,0,0,0,8,0,0,1.4730497188631424,16063500.43212,354874.90183043893,201386.081,289993.0,367291.55486142857,2,2
2021-11-08,XYZ,Household,237517.072,944.0,0,0,0,8,0,0,-0.5230942786026453,16301017.50412,354874.90183043893,498037.791,661655.00001,306700.4222885714,2,2
2021-11-09,ABC,Beverages,199577.0,815.0,1,0,0,9,0,0,-0.1597361894053661,16500594.50412,376486.0646607745,237517.072,283841.0,294662.7080028571,1,1
2021-11-09,ABC,Grocery,497413.33899,2489.046,1,0,0,9,0,0,1.4923379897984237,16998007.84311,376486.0646607745,199577.0,246984.682,330438.23043,1,1
2021-11-09,ABC,Household,229917.0,930.0,1,0,0,9,0,0,-0.5377747599876443,17227924.84311,376486.0646607745,497413.33899,438841.43801,300591.8821428571,1,1
2021-11-09,XYZ,Beverages,263813.854,971.0,1,0,0,9,0,0,0.1474308293862567,17491738.697109997,376486.0646607745,229917.0,240294.89201,303951.73385571426,2,2
2021-11-09,XYZ,Grocery,622938.069,3608.112,1,0,0,9,0,0,1.3612788318539175,18114676.76611,376486.0646607745,263813.854,201386.081,364173.4464271429,2,2
2021-11-09,XYZ,Household,277746.993,1118.0,1,0,0,9,0,0,-0.5541338588507423,18392423.75911,376486.0646607745,622938.069,498037.791,332703.3324271428,2,2
2021-11-10,ABC,Beverages,238515.243,924.0,2,0,0,10,0,0,-0.1412499540544082,18630939.00211,375731.7458731569,277746.993,237517.072,332845.9282842857,1,1
2021-11-10,ABC,Grocery,522461.826,2876.364,2,0,0,10,0,0,1.1904756250735726,19153400.82811,375731.7458731569,238515.243,199577.0,378972.3319985714,1,1
2021-11-10,ABC,Household,304131.278,1160.0,2,0,0,10,0,0,-0.4178880391540798,19457532.10611,375731.7458731569,522461.826,497413.33899,351360.609,1,1
2021-11-10,XYZ,Beverages,259906.508,934.0,2,0,0,10,0,0,-0.1454134224234575,19717438.61411,375731.7458731569,304131.278,229917.0,355644.82442857145,2,2
2021-11-10,XYZ,Grocery,635110.826,3666.634,2,0,0,10,0,0,1.4436126316621514,20352549.44011,375731.7458731569,259906.508,263813.854,408687.249,2,2
2021-11-10,XYZ,Household,252174.64699,1082.0,2,0,0,10,0,0,-0.602943869531835,20604724.087100003,375731.7458731569,635110.826,622938.069,355721.0458557143,2,2
2021-11-11,ABC,Beverages,265286.0,1017.0,3,0,0,11,0,0,0.051993145094082,20870010.087100003,416594.60445696174,252174.64699,277746.993,353940.90399857145,1,1
2021-11-11,ABC,Grocery,519793.064,2745.732,3,0,0,11,0,0,0.9593686210354108,21389803.1511,416594.60445696174,265286.0,238515.243,394123.4498557143,1,1
2021-11-11,ABC,Household,342064.0,1482.0,3,0,0,11,0,0,-0.3419227310043521,21731867.1511,416594.60445696174,519793.064,522461.826,368352.3318557143,1,1
2021-11-11,XYZ,Beverages,297145.0,1104.0,3,0,0,11,0,0,-0.1313175312222274,22029012.1511,416594.60445696174,342064.0,304131.278,367354.2921414286,2,2
2021-11-11,XYZ,Grocery,627332.13701,3559.718,3,0,0,11,0,0,1.1111986976391997,22656344.288110003,416594.60445696174,297145.0,259906.508,419843.66771428566,2,2
2021-11-11,XYZ,Household,259689.0,1120.0,3,0,0,11,0,0,-0.5860422499033229,22916033.288110003,416594.60445696174,627332.13701,635110.826,366211.9782857142,2,2
2021-11-12,ABC,Beverages,265109.69,1074.0,4,0,0,12,0,0,0.0208737759396817,23181142.978110004,443157.94457545097,259689.0,252174.64699,368059.8415728571,1,1
2021-11-12,ABC,Grocery,514991.726995,2788.65,4,0,0,12,0,0,0.9425609339100354,23696134.705105003,443157.94457545097,265109.69,265286.0,403732.0882864286,1,1
2021-11-12,ABC,Household,268012.22496,1036.0,4,0,0,12,0,0,-0.4795795526194887,23964146.930065,443157.94457545097,514991.726995,519793.064,367763.396995,1,1
2021-11-12,XYZ,Beverages,243668.897,920.0,4,0,0,12,0,0,-0.0908291700635416,24207815.827065,443157.94457545097,268012.22496,342064.0,353706.9537092857,2,2
2021-11-12,XYZ,Grocery,514545.966,3074.068,4,0,0,12,0,0,1.111660422544614,24722361.793065004,443157.94457545097,243668.897,297145.0,384764.2345664286,2,2
2021-11-12,XYZ,Household,229292.71,1000.0,4,0,0,12,0,0,-0.5543785683862499,24951654.503065005,443157.94457545097,514545.966,627332.13701,327901.45927928574,2,2
2021-11-13,ABC,Beverages,273187.77701,1273.0,5,1,0,13,0,0,0.1914368189464026,25224842.280075006,419304.4207309235,229292.71,259689.0,329829.855995,1,1
2021-11-13,ABC,Grocery,531031.46198,2732.55,5,1,0,13,0,0,0.943833167764902,25755873.742055006,419304.4207309235,273187.77701,265109.69,367818.68056357146,1,1
2021-11-13,ABC,Household,279307.127,1125.0,5,1,0,13,0,0,-0.474029041596561,26035180.869055007,419304.4207309235,531031.46198,514991.726995,334149.45199285715,1,1
2021-11-13,XYZ,Beverages,258456.263098,1076.0,5,1,0,13,0,0,-0.0746521011689042,26293637.132153008,419304.4207309235,279307.127,268012.22496,332784.31458400004,2,2
2021-11-13,XYZ,Grocery,576517.52197,3284.398,5,1,0,13,0,0,1.2306192740680433,26870154.65412301,419304.4207309235,258456.263098,243668.897,380334.1181511429,2,2
2021-11-13,XYZ,Household,239059.75497,1048.0,5,1,0,13,0,0,-0.5853382666443226,27109214.409093007,419304.4207309235,576517.52197,514545.966,340978.9451468572,2,2
2021-11-14,ABC,Beverages,225926.22212,921.0,6,1,0,14,0,0,-0.0549382845793018,27335140.63121301,430633.82457928616,239059.75497,229292.71,340498.01830685715,1,1
2021-11-14,ABC,Grocery,505466.29089,2602.416,6,1,0,14,0,0,1.2373068789753994,27840606.922103006,430633.82457928616,225926.22212,273187.77701,373680.6631468571,1,1
2021-11-14,ABC,Household,255769.42399,993.0,6,1,0,14,0,0,-0.4939931136858724,28096376.346093006,430633.82457928616,505466.29089,531031.46198,334357.51486257144,1,1
2021-11-14,XYZ,Beverages,296072.895,1220.0,6,1,0,14,0,0,0.1575773615988429,28392449.24109301,430633.82457928616,255769.42399,279307.127,336752.6245768572,2,2
2021-11-14,XYZ,Grocery,735938.785986,4138.387,6,1,0,14,0,0,1.4856675447646093,29128388.027079005,430633.82457928616,296072.895,258456.263098,404964.4135608571,2,2
2021-11-14,XYZ,Household,269886.580994,1158.0,6,1,0,14,0,0,-0.6332757749241196,29398274.608073004,430633.82457928616,735938.785986,576517.52197,361159.99342142855,2,2
2021-11-15,ABC,Beverages,204426.11697,762.0,0,0,0,15,0,0,-0.2425480503065668,29602700.725043003,354874.90183043893,269886.580994,239059.75497,356212.33085,1,1
2021-11-15,ABC,Grocery,480770.598004,2390.932,0,0,0,15,0,0,1.3518061445864775,30083471.323047,354874.90183043893,204426.11697,225926.22212,392618.67026200006,1,1
2021-11-15,ABC,Household,214588.159992,830.0,0,0,0,15,0,0,-0.5536578965458812,30298059.483039,354874.90183043893,480770.598004,505466.29089,351064.6515622857,1,1
2021-11-15,XYZ,Beverages,195180.72799,824.0,0,0,0,15,0,0,-0.0904403672724697,30493240.211029,354874.90183043893,214588.159992,255769.42399,342409.1235622857,2,2
2021-11-15,XYZ,Grocery,539271.074006,3131.84,0,0,0,15,0,0,1.762931973660992,31032511.285035,354874.90183043893,195180.72799,296072.895,377151.72056314285,2,2
2021-11-15,XYZ,Household,251777.793994,972.0,0,0,0,15,0,0,-0.5331145946255618,31284289.079029,354874.90183043893,539271.074006,735938.785986,307985.86456428573,2,2
2021-11-16,ABC,Beverages,212758.096,1023.0,1,0,0,16,0,0,-0.1549767252108416,31497047.175029,376486.0646607745,251777.793994,269886.580994,299824.6524222857,1,1
2021-11-16,ABC,Grocery,398716.12803,2106.724,1,0,0,16,0,0,0.8740350450870742,31895763.303059,376486.0646607745,212758.096,204426.11697,327580.368288,1,1
2021-11-16,ABC,Household,207955.66204,778.0,1,0,0,16,0,0,-0.478436793947916,32103718.965099,376486.0646607745,398716.12803,480770.598004,288606.80600742856,1,1
2021-11-16,XYZ,Beverages,230977.082,940.0,1,0,0,16,0,0,0.110703501574157,32334696.047098994,376486.0646607745,207955.66204,214588.159992,290948.08058,2,2
2021-11-16,XYZ,Grocery,557822.965022,3199.6,1,0,0,16,0,0,1.4150576333889269,32892519.012121,376486.0646607745,230977.082,195180.72799,342754.11444171425,2,2
2021-11-16,XYZ,Household,230942.078,966.0,1,0,0,16,0,0,-0.5859939577946708,33123461.090121,376486.0646607745,557822.965022,539271.074006,298707.1150122857,2,2
2021-11-17,ABC,Beverages,248992.728998,985.0,2,0,0,17,0,0,0.0781609447456344,33372453.819119,375731.7458731569,230942.078,251777.793994,298309.2485842857,1,1
2021-11-17,ABC,Grocery,558187.29797,2885.498,2,0,0,17,0,0,1.241781517943375,33930641.117089,375731.7458731569,248992.728998,212758.096,347656.2774371429,1,1
2021-11-17,ABC,Household,246364.90516,998.0,2,0,0,17,0,0,-0.5586339817190877,34177006.022249,375731.7458731569,558187.29797,398716.12803,325891.81702714285,1,1
2021-11-17,XYZ,Beverages,255851.431,924.0,2,0,0,17,0,0,0.0385059951369253,34432857.453249,375731.7458731569,246364.90516,207955.66204,332734.0697357143,2,2
2021-11-17,XYZ,Grocery,585377.43793,3375.546,2,0,0,17,0,0,1.2879584282254806,35018234.891179,375731.7458731569,255851.431,230977.082,383362.6920114286,2,2
2021-11-17,XYZ,Household,230997.124,936.0,2,0,0,17,0,0,-0.6053877224635658,35249232.015179,375731.7458731569,585377.43793,557822.965022,336673.28615114285,2,2
2021-11-18,ABC,Beverages,175639.0,756.0,3,0,0,18,0,0,-0.2396485421177798,35424871.015179,416594.60445696174,230997.124,230942.078,328772.8464368572,1,1
2021-11-18,ABC,Grocery,436620.223,2246.999,3,0,0,18,0,0,1.4858956325189734,35861491.238179,416594.60445696174,175639.0,248992.728998,355576.77415142854,1,1
2021-11-18,ABC,Household,218632.999,907.0,3,0,0,18,0,0,-0.4992604843225504,36080124.237179,416594.60445696174,436620.223,558187.29797,307069.0171557143,1,1
2021-11-18,XYZ,Beverages,266097.0,1023.0,3,0,0,18,0,0,0.2170944057717472,36346221.237179,416594.60445696174,218632.999,246364.90516,309887.8878471428,2,2
2021-11-18,XYZ,Grocery,592236.26,3406.606,3,0,0,18,0,0,1.2256404995170933,36938457.497178994,416594.60445696174,266097.0,255851.431,357942.8634185715,2,2
2021-11-18,XYZ,Household,283519.0,1214.0,3,0,0,18,0,0,-0.5212738240647407,37221976.497178994,416594.60445696174,592236.26,585377.43793,314820.2294285715,2,2
2021-11-19,ABC,Beverages,237399.881,880.0,4,0,1,19,0,0,-0.1626667666011801,37459376.37817899,443157.94457545097,283519.0,230997.124,315734.909,1,1
2021-11-19,ABC,Grocery,430174.75,2168.21,4,0,1,19,0,0,0.8120259714873235,37889551.12817899,443157.94457545097,237399.881,175639.0,352097.159,1,1
2021-11-19,ABC,Household,204087.231018,755.0,4,0,1,19,0,0,-0.5255713381178231,38093638.35919699,443157.94457545097,430174.75,436620.223,318878.16014542856,1,1
2021-11-19,XYZ,Beverages,230181.39896,828.0,4,0,1,19,0,0,0.1278579155189703,38323819.75815699,443157.94457545097,204087.231018,218632.999,320527.93156828574,2,2
2021-11-19,XYZ,Grocery,542765.726,3096.73,4,0,1,19,0,0,1.3579912558195883,38866585.484157,443157.94457545097,230181.39896,266097.0,360052.03528257145,2,2
2021-11-19,XYZ,Household,223037.599,895.0,4,0,1,19,0,0,-0.5890720649520158,39089623.083157,443157.94457545097,542765.726,592236.26,307309.36942542857,2,2
2021-11-20,ABC,Beverages,225986.13103,937.0,5,1,0,20,0,0,0.0132198877822389,39315609.214187,419304.4207309235,223037.599,283519.0,299090.388144,1,1
2021-11-20,ABC,Grocery,434756.16684,2340.141,5,1,0,20,0,0,0.9238179124465188,39750365.381027,419304.4207309235,225986.13103,237399.881,327284.143264,1,1
2021-11-20,ABC,Household,250394.960064,988.0,5,1,0,20,0,0,-0.4240565651225116,40000760.341091,419304.4207309235,434756.16684,430174.75,301601.31613028573,1,1
2021-11-20,XYZ,Beverages,281179.09712,1170.0,5,1,0,20,0,0,0.1229423189992788,40281939.438211,419304.4207309235,250394.960064,204087.231018,312614.4398591429,2,2
2021-11-20,XYZ,Grocery,643345.45997,3669.867,5,1,0,20,0,0,1.288027334035562,40925284.898181,419304.4207309235,281179.09712,230181.39896,371637.87714628567,2,2
2021-11-20,XYZ,Household,287353.572882,1219.0,5,1,0,20,0,0,-0.5533448345226534,41212638.471063,419304.4207309235,643345.45997,542765.726,335150.4267008571,2,2
2021-11-21,ABC,Beverages,195036.211936,870.0,6,1,0,21,0,0,-0.3212674894559587,41407674.68299899,430633.82457928616,287353.572882,223037.599,331150.2285488571,1,1
2021-11-21,ABC,Grocery,444193.117006,2133.776,6,1,0,21,0,0,1.2774904854682032,41851867.80000499,430633.82457928616,195036.211936,225986.13103,362322.6551168572,1,1
2021-11-21,ABC,Household,237329.19402,868.0,6,1,0,21,0,0,-0.465707177950724,42089196.99402499,430633.82457928616,444193.117006,434756.16684,334118.80185685714,1,1
2021-11-21,XYZ,Beverages,271440.419996,1056.0,6,1,0,21,0,0,0.1437295825187248,42360637.41402099,430633.82457928616,237329.19402,250394.960064,337125.29613285715,2,2
2021-11-21,XYZ,Grocery,618052.44805,3464.803,6,1,0,21,0,0,1.2769359407088587,42978689.86207099,430633.82457928616,271440.419996,281179.09712,385250.0605514286,2,2
2021-11-21,XYZ,Household,249596.485,1103.0,6,1,0,21,0,0,-0.5961564657053056,43228286.34707099,430633.82457928616,618052.44805,643345.45997,329000.20698428573,2,2
2021-11-22,ABC,Beverages,248094.88696,946.0,0,0,0,22,0,0,-0.0060161025104178,43476381.23403099,354874.90183043893,249596.485,287353.572882,323391.82328114286,1,1
2021-11-22,ABC,Grocery,447480.09202,2262.302,0,0,0,22,0,0,0.8036651117769573,43923861.32605099,354874.90183043893,248094.88696,195036.211936,359455.2347217143,1,1
2021-11-22,ABC,Household,230703.89903,914.0,0,0,0,22,0,0,-0.4844376249487122,44154565.22508099,354874.90183043893,447480.09202,444193.117006,328956.77501085715,1,1
2021-11-22,XYZ,Beverages,187371.38702,722.0,0,0,0,22,0,0,-0.1878273934345825,44341936.61210099,354874.90183043893,230703.89903,237329.19402,321819.94543942856,2,2
2021-11-22,XYZ,Grocery,443513.481,2500.75,0,0,0,22,0,0,1.3670288620570412,44785450.09310099,354874.90183043893,187371.38702,271440.419996,346401.8112971429,2,2
2021-11-22,XYZ,Household,187888.59709,729.0,0,0,0,22,0,0,-0.5763632783689838,44973338.690190986,354874.90183043893,443513.481,618052.44805,284949.8325885714,2,2
2021-11-23,ABC,Beverages,300005.609,1202.0,1,0,0,23,0,0,0.5967206826090417,45273344.29919098,376486.0646607745,187888.59709,249596.485,292151.13601714285,1,1
2021-11-23,ABC,Grocery,439004.82804,2105.91,1,0,0,23,0,0,0.4633220675550769,45712349.12723098,376486.0646607745,300005.609,248094.88696,319423.9847428572,1,1
2021-11-23,ABC,Household,207607.93304,812.0,1,0,0,23,0,0,-0.5270941917270127,45919957.06027098,376486.0646607745,439004.82804,447480.09202,285156.53346,1,1
2021-11-23,XYZ,Beverages,217515.70898,834.0,1,0,0,23,0,0,0.0477234939673092,46137472.76925098,376486.0646607745,207607.93304,230703.89903,283272.50631,2,2
2021-11-23,XYZ,Grocery,503178.39703,2830.034,1,0,0,23,0,0,1.3132968160762402,46640651.166280985,376486.0646607745,217515.70898,187371.38702,328387.7934542857,2,2
2021-11-23,XYZ,Household,209222.15802,915.0,1,0,0,23,0,0,-0.5841988462642088,46849873.32430098,376486.0646607745,503178.39703,443513.481,294917.6044571428,2,2
2021-11-24,ABC,Beverages,347726.53002,1062.0,2,0,0,24,0,0,0.6619966704805715,47197599.85432098,375731.7458731569,209222.15802,187888.59709,317751.5948757143,1,1
2021-11-24,ABC,Grocery,399369.82997,2093.942,2,0,0,24,0,0,0.1485169968107687,47596969.68429098,375731.7458731569,347726.53002,300005.609,331946.4835857143,1,1
2021-11-24,ABC,Household,248373.86402,862.0,2,0,0,24,0,0,-0.3780855603472665,47845343.54831098,375731.7458731569,399369.82997,439004.82804,304713.4887257143,1,1
2021-11-24,XYZ,Beverages,192973.50502,663.0,2,0,0,24,0,0,-0.2230522894129429,48038317.05333098,375731.7458731569,248373.86402,207607.93304,302622.8561514286,2,2
2021-11-24,XYZ,Grocery,509016.778996,2991.714,2,0,0,24,0,0,1.6377547474366745,48547333.83232698,375731.7458731569,192973.50502,217515.70898,344265.86615371425,2,2
2021-11-24,XYZ,Household,190039.6,733.0,2,0,0,24,0,0,-0.6266535645940006,48737373.43232698,375731.7458731569,509016.778996,503178.39703,299531.75229228573,2,2
2021-11-25,ABC,Beverages,400375.23499,1302.0,3,0,0,25,0,0,1.1067989776341354,49137748.66731698,416594.60445696174,190039.6,209222.15802,326839.33471657144,1,1
2021-11-25,ABC,Grocery,651393.623915,3301.456,3,0,0,25,0,0,0.6269578310238633,49789142.29123198,416594.60445696174,400375.23499,347726.53002,370220.3481301429,1,1
2021-11-25,ABC,Household,297827.26097,1162.0,3,0,0,25,0,0,-0.5427845007447243,50086969.55220198,416594.60445696174,651393.623915,399369.82997,355714.2668444285,1,1
2021-11-25,XYZ,Beverages,274148.717,1014.0,3,0,0,25,0,0,-0.0795042867898688,50361118.26920198,416594.60445696174,297827.26097,248373.86402,359396.3886987143,2,2
2021-11-25,XYZ,Grocery,573458.03298,3250.023,3,0,0,25,0,0,1.091777190334252,50934576.30218198,416594.60445696174,274148.717,192973.50502,413751.3212644286,2,2
2021-11-25,XYZ,Household,282947.227,1183.0,3,0,0,25,0,0,-0.5065947101139168,51217523.52918198,416594.60445696174,573458.03298,509016.778996,381455.6709792857,2,2
2021-11-26,ABC,Beverages,373327.155,1144.0,4,0,0,26,0,0,0.3194232682831701,51590850.68418198,443157.94457545097,282947.227,190039.6,407639.60740785714,1,1
2021-11-26,ABC,Grocery,673480.287994,3452.224,4,0,0,26,0,0,0.8039949116318634,52264330.97217598,443157.94457545097,373327.155,400375.23499,446654.6149798572,1,1
2021-11-26,ABC,Household,373965.10707,1235.0,4,0,0,26,0,0,-0.444727464579733,52638296.07924598,443157.94457545097,673480.287994,651393.623915,407021.96971628576,1,1
2021-11-26,XYZ,Beverages,276472.46097,1016.0,4,0,0,26,0,0,-0.2606998467419876,52914768.54021598,443157.94457545097,373965.10707,297827.26097,403971.28400200006,2,2
2021-11-26,XYZ,Grocery,570560.98599,3201.59,4,0,0,26,0,0,1.0637172468758522,53485329.52620598,443157.94457545097,276472.46097,274148.717,446315.8938577143,2,2
2021-11-26,XYZ,Household,250931.105,1060.0,4,0,0,26,0,0,-0.5602028334191115,53736260.631205976,443157.94457545097,570560.98599,573458.03298,400240.6184320001,2,2
2021-11-27,ABC,Beverages,340953.14006,1267.0,5,1,0,27,0,0,0.3587519971268607,54077213.771265976,419304.4207309235,250931.105,282947.227,408527.1774405714,1,1
2021-11-27,ABC,Grocery,614443.080988,3081.398,5,1,0,27,0,0,0.802133515707971,54691656.85225397,419304.4207309235,340953.14006,373327.155,442972.3097245715,1,1
2021-11-27,ABC,Household,291499.76117,1141.0,5,1,0,27,0,0,-0.5255870394027711,54983156.61342397,419304.4207309235,614443.080988,673480.287994,388403.66303542856,1,1
2021-11-27,XYZ,Beverages,368467.598996,1263.0,5,1,0,27,0,0,0.2640408263700533,55351624.21241997,419304.4207309235,291499.76117,373965.10707,387618.3047391429,2,2
2021-11-27,XYZ,Grocery,678140.963754,3883.659,5,1,0,27,0,0,0.8404358092863458,56029765.17617397,419304.4207309235,368467.598996,276472.46097,444999.51942257147,2,2
2021-11-27,XYZ,Household,314193.697,1347.0,5,1,0,27,0,0,-0.5366837961524829,56343958.87317397,419304.4207309235,678140.963754,570560.98599,408375.6209954285,2,2
