Date,Store,Department,Revenue,day_of_week,is_weekend,is_holiday,day_of_month,is_month_start,is_month_end,Revenue_growth,cumulative_Revenue,Revenue_per_day_of_week,Previous_day_revenue,Revenue_from_7_days_ago,7_day_rolling_average_of_revenue,Profile,Size,Quantity
2022-02-07,XYZ,Household,0.10709507158307884,0.0,0.0,0.0,0.2,0.0,0.0,0.04779411764705882,0.7837658202811598,0.0,0.3421855134324442,0.39217183085030677,0.3248611473230649,1.0,1.0,1380.0
2022-02-08,ABC,Beverages,0.0704854491677714,0.16666666666666666,0.0,0.0,0.23333333333333334,0.0,0.0,0.1139705882352941,0.7847438958251967,0.24479401706148707,0.10709507158307884,0.11576929882506408,0.29936027301997825,0.0,0.0,1077.0
2022-02-08,ABC,Grocery,0.31864675722485125,0.16666666666666666,0.0,0.0,0.23333333333333334,0.0,0.0,0.45404411764705876,0.7873399853393562,0.24479401706148707,0.0704854491677714,0.04954188343218592,0.45090230850761637,0.0,0.0,3472.4
2022-02-08,ABC,Household,0.09752167671103494,0.16666666666666666,0.0,0.0,0.23333333333333334,0.0,0.0,0.04779411764705882,0.788494337296608,0.24479401706148707,0.31864675722485125,0.2677263265274918,0.3550543173036036,0.0,0.0,1327.0
2022-02-08,XYZ,Beverages,0.03794760217819643,0.16666666666666666,0.0,0.0,0.23333333333333334,0.0,0.0,0.08823529411764705,0.789260265784365,0.24479401706148707,0.09752167671103494,0.11107298858445126,0.31387496492658407,1.0,1.0,1002.0
2022-02-08,XYZ,Grocery,0.2975212131733569,0.16666666666666666,0.0,0.0,0.23333333333333334,0.0,0.0,0.556985294117647,0.7917186165604863,0.24479401706148707,0.03794760217819643,0.03191211355323868,0.4634483942077795,1.0,1.0,3849.56
2022-02-08,XYZ,Household,0.06979225880091385,0.16666666666666666,0.0,0.0,0.23333333333333334,0.0,0.0,0.040441176470588244,0.7926921724970696,0.24479401706148707,0.2975212131733569,0.3421855134324442,0.3100545785314296,1.0,1.0,1173.0
2022-02-09,ABC,Beverages,0.09629190170453357,0.3333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.1838235294117647,0.7938385063447505,0.23624979384488753,0.06979225880091385,0.10709507158307884,0.3039709493750926,0.0,0.0,1461.0
2022-02-09,ABC,Grocery,0.27658279726712404,0.3333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.3400735294117647,0.7961603384600305,0.23624979384488753,0.09629190170453357,0.0704854491677714,0.42003130510780773,0.0,0.0,2910.46
2022-02-09,ABC,Household,0.08821707004866304,0.3333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.053308823529411756,0.7972540243669566,0.23624979384488753,0.27658279726712404,0.31864675722485125,0.2902685829729508,0.0,0.0,1193.0
